image,px,py
02_002359.jpg,211.78424263000488,195.44500350952148
02_002360.jpg,211.64776039123535,194.3009433746338
02_002361.jpg,211.72282791137695,194.65225982666016
02_002363.jpg,211.62192153930664,194.85606956481934
03_002368.jpg,209.94471740722656,195.14142990112305
03_002369.jpg,209.9234619140625,195.06591606140137
03_002370.jpg,209.59919929504395,194.45304489135742
03_002371.jpg,209.64453315734863,195.21078872680664
03_002372.jpg,209.90609741210938,195.2207546234131
03_002373.jpg,209.6631145477295,195.33440971374512
03_002376.jpg,209.7476100921631,195.76865005493164
03_002377.jpg,209.96540451049805,195.59370613098145
03_002378.jpg,210.64015579223633,196.07451820373535
03_002379.jpg,209.70516395568848,195.8096923828125
03_002380.jpg,209.75505828857422,196.05986213684082
03_002381.jpg,209.81276512145996,195.35795211791992
03_002382.jpg,210.1035385131836,195.7733917236328
03_002383.jpg,209.87181282043457,195.70098686218262
03_002384.jpg,209.71826171875,195.9448299407959
03_002385.jpg,209.95185470581055,196.0735740661621
03_002386.jpg,209.80670547485352,195.6156883239746
03_002387.jpg,209.8662223815918,196.02726554870605
03_002388.jpg,209.94725799560547,195.9885959625244
04_002393.jpg,208.0260944366455,196.04188919067383
04_002394.jpg,208.55599403381348,195.93780708312988
04_002395.jpg,208.53643035888672,196.1430149078369
04_002396.jpg,208.1209373474121,196.10420417785645
04_002397.jpg,208.3745231628418,196.2081241607666
04_002398.jpg,208.34939765930176,196.00894165039062
04_002399.jpg,208.39439392089844,195.7335262298584
04_002400.jpg,208.20122146606445,195.8799991607666
04_002401.jpg,208.18487167358398,197.24662971496582
04_002402.jpg,208.5422077178955,195.77047157287598
04_002403.jpg,208.38104629516602,196.09576416015625
04_002404.jpg,208.15523147583008,196.06375885009766
04_002405.jpg,208.81780815124512,196.87043571472168
04_002406.jpg,208.22478866577148,196.26496505737305
04_002408.jpg,207.8246726989746,196.214111328125
04_002409.jpg,207.72236251831055,196.15663146972656
04_002410.jpg,207.496337890625,195.7558364868164
04_002411.jpg,207.4638500213623,195.98431777954102
04_002412.jpg,207.88225746154785,196.02318000793457
04_002413.jpg,207.50774765014648,195.90395736694336
04_002414.jpg,208.15090370178223,196.12061882019043
05_002418.jpg,206.66424751281738,196.8177604675293
05_002419.jpg,206.04919242858887,195.95063400268555
05_002420.jpg,206.1490993499756,196.81148147583008
05_002421.jpg,206.19724464416504,196.55345726013184
05_002422.jpg,205.662109375,196.12103080749512
05_002423.jpg,205.9975357055664,196.0135040283203
05_002424.jpg,205.9948024749756,196.2137336730957
05_002426.jpg,205.94938278198242,196.24097061157227
05_002427.jpg,205.97795486450195,196.0814266204834
05_002428.jpg,205.9121494293213,196.1184844970703
05_002430.jpg,206.09407424926758,196.48339080810547
05_002431.jpg,206.72937774658203,196.62687492370605
05_002432.jpg,206.1494369506836,196.90852737426758
05_002433.jpg,206.30438804626465,196.8835506439209
05_002434.jpg,205.91244316101074,196.89484024047852
05_002435.jpg,205.77529335021973,196.77911376953125
05_002436.jpg,206.03593635559082,197.14642906188965
05_002437.jpg,205.5557632446289,197.08187675476074
05_002438.jpg,205.9840316772461,196.81241989135742
05_002439.jpg,206.55981636047363,196.8723087310791
06_002443.jpg,206.1694107055664,197.57435989379883
06_002444.jpg,205.11590194702148,196.96416664123535
06_002445.jpg,204.6044979095459,197.2803726196289
06_002446.jpg,204.73360633850098,197.0794162750244
06_002447.jpg,204.06401443481445,197.1736888885498
06_002448.jpg,205.21370124816895,197.28648948669434
06_002449.jpg,204.1399269104004,196.92405891418457
06_002450.jpg,204.86365699768066,197.1439208984375
06_002451.jpg,204.38077926635742,197.06417083740234
06_002452.jpg,204.29270935058594,196.7779598236084
06_002453.jpg,204.61902618408203,196.74456977844238
06_002454.jpg,204.59547233581543,197.1570339202881
06_002455.jpg,204.36194610595703,197.01038360595703
06_002456.jpg,205.14748573303223,196.63703727722168
06_002459.jpg,204.36845016479492,196.70572471618652
06_002460.jpg,204.3683319091797,196.99579429626465
06_002461.jpg,204.29676055908203,196.48923110961914
06_002462.jpg,204.10607528686523,196.60002517700195
06_002464.jpg,204.31711769104004,196.8375015258789
07_002468.jpg,202.6398639678955,197.30713653564453
07_002469.jpg,202.21298027038574,197.1462860107422
07_002470.jpg,202.1767463684082,197.18974494934082
07_002474.jpg,201.6920051574707,196.43558883666992
07_002475.jpg,202.15700721740723,197.0412368774414
07_002476.jpg,202.24591636657715,197.26112747192383
07_002478.jpg,201.96416091918945,196.15136909484863
07_002479.jpg,202.11154174804688,197.21509742736816
07_002480.jpg,201.50874137878418,196.98484420776367
07_002481.jpg,201.79164123535156,196.22476387023926
07_002482.jpg,201.5206356048584,197.00339889526367
07_002483.jpg,201.97350311279297,196.8971824645996
07_002484.jpg,201.32444190979004,197.890775680542
07_002485.jpg,202.63352584838867,197.27863883972168
07_002486.jpg,201.83957862854004,196.7862205505371
07_002487.jpg,202.71011543273926,197.41282653808594
07_002488.jpg,202.16583251953125,196.93847274780273
07_002489.jpg,202.1520175933838,197.68364906311035
08_002493.jpg,200.26549530029297,197.3146095275879
08_002495.jpg,200.13530731201172,196.70368766784668
08_002497.jpg,201.45888710021973,197.5123119354248
08_002498.jpg,200.97302055358887,197.17457389831543
08_002499.jpg,200.869291305542,197.64850425720215
08_002500.jpg,200.40496826171875,197.3313808441162
08_002501.jpg,200.91983604431152,196.74539184570312
08_002502.jpg,200.49525451660156,197.52614974975586
08_002504.jpg,200.6440830230713,197.7061367034912
08_002505.jpg,200.71196746826172,197.38783073425293
08_002507.jpg,200.1792335510254,196.96533012390137
08_002510.jpg,199.45901107788086,197.06274795532227
08_002512.jpg,200.44067764282227,196.72272491455078
08_002514.jpg,200.6601161956787,197.62324714660645
09_002518.jpg,198.60815048217773,197.4588966369629
09_002519.jpg,198.75246334075928,198.8193359375
09_002521.jpg,198.18822193145752,197.60224723815918
09_002522.jpg,198.28335762023926,197.51135063171387
09_002524.jpg,198.88526821136475,198.40203285217285
09_002525.jpg,199.57653045654297,197.6022434234619
09_002526.jpg,198.464035987854,197.30407524108887
09_002527.jpg,198.25880527496338,197.43140983581543
09_002528.jpg,198.326810836792,197.45033264160156
09_002531.jpg,198.17064762115479,197.4129981994629
09_002538.jpg,197.83593559265137,197.01910972595215
